Unit,Quarter,Month,Quantity,Year,Booking_Month,Booking_Year
CRBU,Q2,DEC,187,2012,1,2021
CRBU,Q2,JAN,7,2012,1,2021
CRBU,Q2,NOV,21,2012,1,2021
CRBU,Q2,DEC,58,2022,1,2022
CRBU,Q2,JAN,86,2022,1,2022
CRBU,Q2,NOV,15,2022,1,2022
CRBU,Q3,APR,60,2007,1,2019
CRBU,Q3,MAR,12,2007,1,2019
CRBU,Q3,APR,79,2011,1,2020
CRBU,Q3,FEB,121,2011,1,2020
CRBU,Q3,MAR,20,2011,1,2020
CRBU,Q3,APR,181,2012,1,2021
CRBU,Q3,FEB,139,2012,1,2021
CRBU,Q3,MAR,178,2012,1,2021
CRBU,Q4,JUL,71,2007,1,2019
CRBU,Q4,JUN,18,2007,1,2019
CRBU,Q4,MAY,52,2007,1,2019
CRBU,Q4,JUL,594,2011,1,2020
CRBU,Q4,JUN,9,2011,1,2020
CRBU,Q4,MAY,38,2011,1,2020
CRBU,Q4,JUL,109,2012,1,2021
CRBU,Q4,JUN,70,2012,1,2021
CRBU,Q4,MAY,41,2012,1,2021
CRBU,Q1,AUG,1,2008,1,2018
CRBU,Q1,OCT,3,2008,1,2018
CRBU,Q1,AUG,14,2007,1,2019
CRBU,Q1,OCT,133,2007,1,2019
CRBU,Q1,SEP,21,2007,1,2019
CRBU,Q1,AUG,7,2011,1,2020
CRBU,Q1,OCT,465,2011,1,2020
CRBU,Q1,SEP,100,2011,1,2020
CRBU,Q1,AUG,12,2012,1,2021
CRBU,Q1,OCT,134,2012,1,2021
CRBU,Q1,SEP,22,2012,1,2021
CRBU,Q1,AUG,15,2022,1,2022
CRBU,Q1,OCT,132,2022,1,2022
CRBU,Q1,SEP,85,2022,1,2022
CRBU,Q2,DEC,19,2008,1,2018
CRBU,Q2,JAN,9,2008,1,2018
CRBU,Q2,NOV,2,2008,1,2018
CRBU,Q2,DEC,218,2007,1,2019
CRBU,Q2,JAN,151,2007,1,2019
CRBU,Q2,NOV,22,2007,1,2019
CRBU,Q2,DEC,135,2011,1,2020
CRBU,Q2,JAN,292,2011,1,2020
CRBU,Q2,NOV,5,2011,1,2020
CRBU,Q2,DEC,27,2012,1,2021
CRBU,Q2,JAN,141,2012,1,2021
CRBU,Q2,NOV,16,2012,1,2021
CRBU,Q2,DEC,13,2022,1,2022
CRBU,Q2,JAN,65,2022,1,2022
CRBU,Q2,NOV,27,2022,1,2022
CRBU,Q3,APR,47,2008,1,2018
CRBU,Q3,FEB,31,2008,1,2018
CRBU,Q3,MAR,28,2008,1,2018
CRBU,Q3,APR,156,2007,1,2019
CRBU,Q3,FEB,44,2007,1,2019
CRBU,Q3,MAR,65,2007,1,2019
CRBU,Q3,APR,264,2011,1,2020
CRBU,Q3,FEB,4,2011,1,2020
CRBU,Q3,MAR,359,2011,1,2020
CRBU,Q3,APR,208,2012,1,2021
CRBU,Q3,FEB,3,2012,1,2021
CRBU,Q3,MAR,100,2012,1,2021
CRBU,Q4,JUL,3,2002,1,2017
CRBU,Q4,JUL,67,2008,1,2018
CRBU,Q4,JUN,126,2008,1,2018
CRBU,Q4,MAY,22,2008,1,2018
CRBU,Q4,JUL,59,2007,1,2019
CRBU,Q4,JUN,196,2007,1,2019
CRBU,Q4,MAY,38,2007,1,2019
CRBU,Q4,JUL,227,2011,1,2020
CRBU,Q4,JUN,10,2011,1,2020
CRBU,Q4,MAY,28,2011,1,2020
CRBU,Q4,JUL,25,2012,1,2021
CRBU,Q4,JUN,15,2012,1,2021
CRBU,Q4,MAY,77,2012,1,2021
CRBU,Q1,AUG,2,2012,1,2021
CRBU,Q1,OCT,13,2012,1,2021
CRBU,Q1,SEP,1,2012,1,2021
CRBU,Q1,AUG,0,2022,1,2022
CRBU,Q1,OCT,260,2022,1,2022
CRBU,Q1,SEP,84,2022,1,2022
CRBU,Q2,DEC,8,2012,1,2021
CRBU,Q2,JAN,0,2012,1,2021
CRBU,Q2,NOV,0,2012,1,2021
CRBU,Q2,DEC,64,2022,1,2022
CRBU,Q2,JAN,0,2022,1,2022
CRBU,Q2,NOV,252,2022,1,2022
CRBU,Q3,APR,10,2012,1,2021
CRBU,Q3,MAR,0,2012,1,2021
CRBU,Q4,JUL,1,2011,1,2020
CRBU,Q4,JUN,2,2011,1,2020
CRBU,Q4,JUL,3,2012,1,2021
CRBU,Q4,JUN,40,2012,1,2021
CRBU,Q1,AUG,2,2007,1,2019
CRBU,Q1,OCT,22,2007,1,2019
CRBU,Q1,SEP,6,2007,1,2019
CRBU,Q1,AUG,4,2011,1,2020
CRBU,Q1,OCT,32,2011,1,2020
CRBU,Q1,SEP,7,2011,1,2020
CRBU,Q1,AUG,27,2012,1,2021
CRBU,Q1,OCT,22,2012,1,2021
CRBU,Q1,SEP,28,2012,1,2021
CRBU,Q1,AUG,47,2022,1,2022
CRBU,Q1,OCT,102,2022,1,2022
CRBU,Q1,SEP,10,2022,1,2022
CRBU,Q2,DEC,40,2007,1,2019
CRBU,Q2,JAN,3,2007,1,2019
CRBU,Q2,NOV,12,2007,1,2019
CRBU,Q2,DEC,19,2011,1,2020
CRBU,Q2,JAN,17,2011,1,2020
CRBU,Q2,NOV,7,2011,1,2020
CRBU,Q2,DEC,28,2012,1,2021
CRBU,Q2,JAN,30,2012,1,2021
CRBU,Q2,NOV,36,2012,1,2021
CRBU,Q2,DEC,23,2022,1,2022
CRBU,Q2,JAN,48,2022,1,2022
CRBU,Q2,NOV,5,2022,1,2022
CRBU,Q3,APR,7,2008,1,2018
CRBU,Q3,FEB,2,2008,1,2018
CRBU,Q3,APR,11,2007,1,2019
CRBU,Q3,FEB,19,2007,1,2019
CRBU,Q3,MAR,24,2007,1,2019
CRBU,Q3,APR,74,2011,1,2020
CRBU,Q3,FEB,8,2011,1,2020
CRBU,Q3,MAR,51,2011,1,2020
CRBU,Q3,APR,72,2012,1,2021
CRBU,Q3,FEB,28,2012,1,2021
CRBU,Q3,MAR,16,2012,1,2021
CRBU,Q4,JUL,0,2008,1,2018
CRBU,Q4,JUN,27,2008,1,2018
CRBU,Q4,MAY,13,2008,1,2018
CRBU,Q4,JUL,35,2007,1,2019
CRBU,Q4,JUN,14,2007,1,2019
CRBU,Q4,MAY,2,2007,1,2019
CRBU,Q4,JUL,31,2011,1,2020
CRBU,Q4,JUN,7,2011,1,2020
CRBU,Q4,MAY,18,2011,1,2020
CRBU,Q4,JUL,151,2012,1,2021
CRBU,Q4,JUN,33,2012,1,2021
CRBU,Q4,MAY,60,2012,1,2021
CRBU,Q1,AUG,14,2002,1,2017
CRBU,Q1,OCT,60,2002,1,2017
CRBU,Q1,SEP,75,2002,1,2017
CRBU,Q1,AUG,140,2008,1,2018
CRBU,Q1,OCT,94,2008,1,2018
CRBU,Q1,SEP,86,2008,1,2018
CRBU,Q1,AUG,205,2007,1,2019
CRBU,Q1,OCT,438,2007,1,2019
CRBU,Q1,SEP,759,2007,1,2019
CRBU,Q1,AUG,513,2011,1,2020
CRBU,Q1,OCT,1226,2011,1,2020
CRBU,Q1,SEP,112,2011,1,2020
CRBU,Q1,AUG,668,2012,1,2021
CRBU,Q1,OCT,829,2012,1,2021
CRBU,Q1,SEP,447,2012,1,2021
CRBU,Q1,AUG,81,2022,1,2022
CRBU,Q1,OCT,87,2022,1,2022
CRBU,Q1,SEP,639,2022,1,2022
CRBU,Q2,DEC,14,2002,1,2017
CRBU,Q2,JAN,191,2002,1,2017
CRBU,Q2,NOV,73,2002,1,2017
CRBU,Q2,DEC,124,2008,1,2018
CRBU,Q2,JAN,200,2008,1,2018
CRBU,Q2,NOV,26,2008,1,2018
CRBU,Q2,DEC,1272,2007,1,2019
CRBU,Q2,JAN,506,2007,1,2019
CRBU,Q2,NOV,55,2007,1,2019
CRBU,Q2,DEC,331,2011,1,2020
CRBU,Q2,JAN,1470,2011,1,2020
CRBU,Q2,NOV,225,2011,1,2020
CRBU,Q2,DEC,1637,2012,1,2021
CRBU,Q2,JAN,11,2012,1,2021
CRBU,Q2,NOV,290,2012,1,2021
CRBU,Q2,DEC,60,2022,1,2022
CRBU,Q2,JAN,51,2022,1,2022
CRBU,Q2,NOV,505,2022,1,2022
CRBU,Q3,APR,29,2002,1,2017
CRBU,Q3,FEB,169,2002,1,2017
CRBU,Q3,MAR,281,2002,1,2017
CRBU,Q3,APR,320,2008,1,2018
CRBU,Q3,FEB,421,2008,1,2018
CRBU,Q3,MAR,100,2008,1,2018
CRBU,Q3,APR,110,2007,1,2019
CRBU,Q3,FEB,133,2007,1,2019
CRBU,Q3,MAR,73,2007,1,2019
CRBU,Q3,APR,352,2011,1,2020
CRBU,Q3,FEB,45,2011,1,2020
CRBU,Q3,MAR,115,2011,1,2020
CRBU,Q3,APR,529,2012,1,2021
CRBU,Q3,FEB,1027,2012,1,2021
CRBU,Q3,MAR,374,2012,1,2021
CRBU,Q4,JUL,273,2002,1,2017
CRBU,Q4,JUN,53,2002,1,2017
CRBU,Q4,MAY,33,2002,1,2017
CRBU,Q4,JUL,302,2008,1,2018
CRBU,Q4,JUN,138,2008,1,2018
CRBU,Q4,MAY,186,2008,1,2018
CRBU,Q4,JUL,321,2007,1,2019
CRBU,Q4,JUN,36,2007,1,2019
CRBU,Q4,MAY,42,2007,1,2019
CRBU,Q4,JUL,546,2011,1,2020
CRBU,Q4,JUN,30,2011,1,2020
CRBU,Q4,MAY,39,2011,1,2020
CRBU,Q4,JUL,141,2012,1,2021
CRBU,Q4,JUN,690,2012,1,2021
CRBU,Q4,MAY,36,2012,1,2021
CRBU,Q1,AUG,3,2002,1,2017
CRBU,Q1,OCT,58,2002,1,2017
CRBU,Q1,SEP,32,2002,1,2017
CRBU,Q1,AUG,26,2008,1,2018
CRBU,Q1,OCT,77,2008,1,2018
CRBU,Q1,SEP,27,2008,1,2018
CRBU,Q1,AUG,2,2007,1,2019
CRBU,Q1,OCT,107,2007,1,2019
CRBU,Q1,SEP,29,2007,1,2019
CRBU,Q1,AUG,94,2011,1,2020
CRBU,Q1,OCT,125,2011,1,2020
CRBU,Q1,SEP,16,2011,1,2020
CRBU,Q1,AUG,22,2012,1,2021
CRBU,Q1,OCT,154,2012,1,2021
CRBU,Q1,SEP,21,2012,1,2021
CRBU,Q1,AUG,23,2022,1,2022
CRBU,Q1,OCT,27,2022,1,2022
CRBU,Q1,SEP,70,2022,1,2022
CRBU,Q2,DEC,3,2022,1,2016
CRBU,Q2,JAN,1,2022,1,2016
CRBU,Q2,DEC,20,2002,1,2017
CRBU,Q2,JAN,205,2002,1,2017
CRBU,Q2,NOV,23,2002,1,2017
CRBU,Q2,DEC,52,2008,1,2018
CRBU,Q2,JAN,47,2008,1,2018
CRBU,Q2,NOV,28,2008,1,2018
CRBU,Q2,DEC,75,2007,1,2019
CRBU,Q2,JAN,85,2007,1,2019
CRBU,Q2,NOV,29,2007,1,2019
CRBU,Q2,DEC,90,2011,1,2020
CRBU,Q2,JAN,62,2011,1,2020
CRBU,Q2,NOV,26,2011,1,2020
CRBU,Q2,DEC,17,2012,1,2021
CRBU,Q2,JAN,39,2012,1,2021
CRBU,Q2,NOV,48,2012,1,2021
CRBU,Q2,DEC,57,2022,1,2022
CRBU,Q2,JAN,21,2022,1,2022
CRBU,Q2,NOV,49,2022,1,2022
CRBU,Q3,APR,12,2022,1,2016
CRBU,Q3,FEB,1,2022,1,2016
CRBU,Q3,MAR,0,2022,1,2016
CRBU,Q3,APR,58,2002,1,2017
CRBU,Q3,FEB,18,2002,1,2017
CRBU,Q3,MAR,42,2002,1,2017
CRBU,Q3,APR,63,2008,1,2018
CRBU,Q3,FEB,22,2008,1,2018
CRBU,Q3,MAR,51,2008,1,2018
CRBU,Q3,APR,80,2007,1,2019
CRBU,Q3,FEB,38,2007,1,2019
CRBU,Q3,MAR,62,2007,1,2019
CRBU,Q3,APR,117,2011,1,2020
CRBU,Q3,FEB,55,2011,1,2020
CRBU,Q3,MAR,115,2011,1,2020
CRBU,Q3,APR,58,2012,1,2021
CRBU,Q3,FEB,36,2012,1,2021
CRBU,Q3,MAR,55,2012,1,2021
CRBU,Q4,JUL,61,2002,1,2017
CRBU,Q4,JUN,89,2002,1,2017
CRBU,Q4,MAY,28,2002,1,2017
CRBU,Q4,JUL,137,2008,1,2018
CRBU,Q4,JUN,30,2008,1,2018
CRBU,Q4,MAY,24,2008,1,2018
CRBU,Q4,JUL,79,2007,1,2019
CRBU,Q4,JUN,60,2007,1,2019
CRBU,Q4,MAY,19,2007,1,2019
CRBU,Q4,JUL,81,2011,1,2020
CRBU,Q4,JUN,14,2011,1,2020
CRBU,Q4,MAY,58,2011,1,2020
CRBU,Q4,JUL,191,2012,1,2021
CRBU,Q4,JUN,160,2012,1,2021
CRBU,Q4,MAY,47,2012,1,2021
CRBU,Q1,AUG,40,2008,1,2018
CRBU,Q1,OCT,100,2008,1,2018
CRBU,Q1,SEP,15,2008,1,2018
CRBU,Q1,AUG,20,2007,1,2019
CRBU,Q1,OCT,24,2007,1,2019
CRBU,Q1,SEP,95,2007,1,2019
CRBU,Q1,AUG,4,2011,1,2020
CRBU,Q1,OCT,32,2011,1,2020
CRBU,Q1,SEP,17,2011,1,2020
CRBU,Q1,AUG,0,2012,1,2021
CRBU,Q1,OCT,9,2012,1,2021
CRBU,Q1,SEP,0,2012,1,2021
CRBU,Q1,AUG,0,2022,1,2022
CRBU,Q1,OCT,1,2022,1,2022
CRBU,Q1,SEP,19,2022,1,2022
CRBU,Q2,DEC,0,2008,1,2018
CRBU,Q2,JAN,44,2008,1,2018
CRBU,Q2,NOV,9,2008,1,2018
CRBU,Q2,DEC,17,2007,1,2019
CRBU,Q2,JAN,14,2007,1,2019
CRBU,Q2,NOV,1,2007,1,2019
CRBU,Q2,DEC,17,2011,1,2020
CRBU,Q2,JAN,25,2011,1,2020
CRBU,Q2,NOV,1,2011,1,2020
CRBU,Q2,DEC,2,2012,1,2021
CRBU,Q2,JAN,27,2012,1,2021
CRBU,Q2,NOV,2,2012,1,2021
CRBU,Q2,DEC,0,2022,1,2022
CRBU,Q2,JAN,7,2022,1,2022
CRBU,Q2,NOV,25,2022,1,2022
CRBU,Q3,APR,36,2008,1,2018
CRBU,Q3,FEB,10,2008,1,2018
CRBU,Q3,MAR,3,2008,1,2018
CRBU,Q3,APR,0,2007,1,2019
CRBU,Q3,FEB,15,2007,1,2019
CRBU,Q3,MAR,14,2007,1,2019
CRBU,Q3,APR,4,2011,1,2020
CRBU,Q3,FEB,0,2011,1,2020
CRBU,Q3,MAR,0,2011,1,2020
CRBU,Q3,APR,31,2012,1,2021
CRBU,Q3,FEB,10,2012,1,2021
CRBU,Q3,MAR,18,2012,1,2021
CRBU,Q4,JUL,24,2002,1,2017
CRBU,Q4,JUN,8,2002,1,2017
CRBU,Q4,MAY,2,2002,1,2017
CRBU,Q4,JUL,27,2008,1,2018
CRBU,Q4,JUN,12,2008,1,2018
CRBU,Q4,MAY,1,2008,1,2018
CRBU,Q4,JUL,22,2007,1,2019
CRBU,Q4,JUN,1,2007,1,2019
CRBU,Q4,MAY,2,2007,1,2019
CRBU,Q4,JUL,1,2011,1,2020
CRBU,Q4,JUN,2,2011,1,2020
CRBU,Q4,MAY,2,2011,1,2020
CRBU,Q4,JUL,21,2012,1,2021
CRBU,Q4,JUN,0,2012,1,2021
CRBU,Q4,MAY,5,2012,1,2021
CSA,Q1,AUG,16,2012,1,2021
CSA,Q1,OCT,28,2012,1,2021
CSA,Q1,SEP,40,2012,1,2021
CSA,Q1,AUG,0,2022,1,2022
CSA,Q1,OCT,86,2022,1,2022
CSA,Q1,SEP,12,2022,1,2022
CSA,Q2,DEC,526,2012,1,2021
CSA,Q2,JAN,124,2012,1,2021
CSA,Q2,NOV,80,2012,1,2021
CSA,Q2,DEC,684,2022,1,2022
CSA,Q2,JAN,62,2022,1,2022
CSA,Q2,NOV,12,2022,1,2022
CSA,Q3,APR,142,2012,1,2021
CSA,Q3,FEB,0,2012,1,2021
CSA,Q3,MAR,44,2012,1,2021
CSA,Q4,JUL,32,2011,1,2020
CSA,Q4,JUN,0,2011,1,2020
CSA,Q4,MAY,16,2011,1,2020
CSA,Q4,JUL,64,2012,1,2021
CSA,Q4,JUN,204,2012,1,2021
CSA,Q4,MAY,46,2012,1,2021
CSA,Q1,OCT,416,2008,1,2018
CSA,Q1,AUG,1185,2007,1,2019
CSA,Q1,OCT,2201,2007,1,2019
CSA,Q1,SEP,825,2007,1,2019
CSA,Q1,AUG,2985,2011,1,2020
CSA,Q1,OCT,7508,2011,1,2020
CSA,Q1,SEP,461,2011,1,2020
CSA,Q1,AUG,1346,2012,1,2021
CSA,Q1,OCT,2870,2012,1,2021
CSA,Q1,SEP,2468,2012,1,2021
CSA,Q1,AUG,1106,2022,1,2022
CSA,Q1,OCT,1865,2022,1,2022
CSA,Q1,SEP,2230,2022,1,2022
CSA,Q2,DEC,332,2008,1,2018
CSA,Q2,JAN,1669,2008,1,2018
CSA,Q2,NOV,880,2008,1,2018
CSA,Q2,DEC,3152,2007,1,2019
CSA,Q2,JAN,2870,2007,1,2019
CSA,Q2,NOV,2399,2007,1,2019
CSA,Q2,DEC,1953,2011,1,2020
CSA,Q2,JAN,4684,2011,1,2020
CSA,Q2,NOV,3245,2011,1,2020
CSA,Q2,DEC,1280,2012,1,2021
CSA,Q2,JAN,1590,2012,1,2021
CSA,Q2,NOV,2133,2012,1,2021
CSA,Q2,DEC,1485,2022,1,2022
CSA,Q2,JAN,1643,2022,1,2022
CSA,Q2,NOV,2098,2022,1,2022
CSA,Q3,APR,2617,2008,1,2018
CSA,Q3,FEB,1418,2008,1,2018
CSA,Q3,MAR,683,2008,1,2018
CSA,Q3,APR,7024,2007,1,2019
CSA,Q3,FEB,914,2007,1,2019
CSA,Q3,MAR,2148,2007,1,2019
CSA,Q3,APR,2424,2011,1,2020
CSA,Q3,FEB,1542,2011,1,2020
CSA,Q3,MAR,2419,2011,1,2020
CSA,Q3,APR,1905,2012,1,2021
CSA,Q3,FEB,923,2012,1,2021
CSA,Q3,MAR,1992,2012,1,2021
CSA,Q4,JUL,154,2002,1,2017
CSA,Q4,JUL,2622,2008,1,2018
CSA,Q4,JUN,1487,2008,1,2018
CSA,Q4,MAY,650,2008,1,2018
CSA,Q4,JUL,8237,2007,1,2019
CSA,Q4,JUN,3521,2007,1,2019
CSA,Q4,MAY,2637,2007,1,2019
CSA,Q4,JUL,4903,2011,1,2020
CSA,Q4,JUN,2318,2011,1,2020
CSA,Q4,MAY,3296,2011,1,2020
CSA,Q4,JUL,3044,2012,1,2021
CSA,Q4,JUN,1398,2012,1,2021
CSA,Q4,MAY,1694,2012,1,2021
CSA,Q1,AUG,11,2007,1,2019
CSA,Q1,OCT,96,2007,1,2019
CSA,Q1,SEP,16,2007,1,2019
CSA,Q1,AUG,103,2011,1,2020
CSA,Q1,OCT,344,2011,1,2020
CSA,Q1,SEP,143,2011,1,2020
CSA,Q1,AUG,165,2012,1,2021
CSA,Q1,OCT,464,2012,1,2021
CSA,Q1,SEP,356,2012,1,2021
CSA,Q1,AUG,284,2022,1,2022
CSA,Q1,OCT,719,2022,1,2022
CSA,Q1,SEP,646,2022,1,2022
CSA,Q2,DEC,154,2007,1,2019
CSA,Q2,JAN,169,2007,1,2019
CSA,Q2,NOV,122,2007,1,2019
CSA,Q2,DEC,353,2011,1,2020
CSA,Q2,JAN,282,2011,1,2020
CSA,Q2,NOV,209,2011,1,2020
CSA,Q2,DEC,432,2012,1,2021
CSA,Q2,JAN,451,2012,1,2021
CSA,Q2,NOV,242,2012,1,2021
CSA,Q2,DEC,372,2022,1,2022
CSA,Q2,JAN,775,2022,1,2022
CSA,Q2,NOV,397,2022,1,2022
CSA,Q3,APR,240,2007,1,2019
CSA,Q3,FEB,57,2007,1,2019
CSA,Q3,MAR,137,2007,1,2019
CSA,Q3,APR,394,2011,1,2020
CSA,Q3,FEB,195,2011,1,2020
CSA,Q3,MAR,229,2011,1,2020
CSA,Q3,APR,487,2012,1,2021
CSA,Q3,FEB,274,2012,1,2021
CSA,Q3,MAR,237,2012,1,2021
CSA,Q4,JUL,18,2008,1,2018
CSA,Q4,JUN,28,2008,1,2018
CSA,Q4,JUL,358,2007,1,2019
CSA,Q4,JUN,177,2007,1,2019
CSA,Q4,MAY,329,2007,1,2019
CSA,Q4,JUL,494,2011,1,2020
CSA,Q4,JUN,248,2011,1,2020
CSA,Q4,MAY,189,2011,1,2020
CSA,Q4,JUL,859,2012,1,2021
CSA,Q4,JUN,258,2012,1,2021
CSA,Q4,MAY,260,2012,1,2021
CSA,Q1,AUG,365,2008,1,2018
CSA,Q1,OCT,3936,2008,1,2018
CSA,Q1,SEP,539,2008,1,2018
CSA,Q1,AUG,3751,2007,1,2019
CSA,Q1,OCT,9586,2007,1,2019
CSA,Q1,SEP,5568,2007,1,2019
CSA,Q1,AUG,5002,2011,1,2020
CSA,Q1,OCT,10766,2011,1,2020
CSA,Q1,SEP,6069,2011,1,2020
CSA,Q1,AUG,3748,2012,1,2021
CSA,Q1,OCT,10904,2012,1,2021
CSA,Q1,SEP,5120,2012,1,2021
CSA,Q1,AUG,5572,2022,1,2022
CSA,Q1,OCT,7720,2022,1,2022
CSA,Q1,SEP,4898,2022,1,2022
CSA,Q2,DEC,3581,2008,1,2018
CSA,Q2,JAN,4292,2008,1,2018
CSA,Q2,NOV,2147,2008,1,2018
CSA,Q2,DEC,9338,2007,1,2019
CSA,Q2,JAN,7628,2007,1,2019
CSA,Q2,NOV,8119,2007,1,2019
CSA,Q2,DEC,9874,2011,1,2020
CSA,Q2,JAN,8606,2011,1,2020
CSA,Q2,NOV,7060,2011,1,2020
CSA,Q2,DEC,7389,2012,1,2021
CSA,Q2,JAN,7640,2012,1,2021
CSA,Q2,NOV,7304,2012,1,2021
CSA,Q2,DEC,3919,2022,1,2022
CSA,Q2,JAN,5235,2022,1,2022
CSA,Q2,NOV,5531,2022,1,2022
CSA,Q3,APR,6216,2008,1,2018
CSA,Q3,FEB,3487,2008,1,2018
CSA,Q3,MAR,4405,2008,1,2018
CSA,Q3,APR,11127,2007,1,2019
CSA,Q3,FEB,4510,2007,1,2019
CSA,Q3,MAR,7747,2007,1,2019
CSA,Q3,APR,11256,2011,1,2020
CSA,Q3,FEB,4049,2011,1,2020
CSA,Q3,MAR,7386,2011,1,2020
CSA,Q3,APR,10558,2012,1,2021
CSA,Q3,FEB,6494,2012,1,2021
CSA,Q3,MAR,5029,2012,1,2021
CSA,Q4,JUL,1582,2002,1,2017
CSA,Q4,JUN,73,2002,1,2017
CSA,Q4,JUL,8736,2008,1,2018
CSA,Q4,JUN,6111,2008,1,2018
CSA,Q4,MAY,4220,2008,1,2018
CSA,Q4,JUL,12041,2007,1,2019
CSA,Q4,JUN,7260,2007,1,2019
CSA,Q4,MAY,7512,2007,1,2019
CSA,Q4,JUL,10473,2011,1,2020
CSA,Q4,JUN,4953,2011,1,2020
CSA,Q4,MAY,5018,2011,1,2020
CSA,Q4,JUL,10190,2012,1,2021
CSA,Q4,JUN,7830,2012,1,2021
CSA,Q4,MAY,7698,2012,1,2021
CSA,Q1,AUG,163,2008,1,2018
CSA,Q1,OCT,1258,2008,1,2018
CSA,Q1,SEP,236,2008,1,2018
CSA,Q1,AUG,1428,2007,1,2019
CSA,Q1,OCT,3517,2007,1,2019
CSA,Q1,SEP,1687,2007,1,2019
CSA,Q1,AUG,1417,2011,1,2020
CSA,Q1,OCT,3355,2011,1,2020
CSA,Q1,SEP,1752,2011,1,2020
CSA,Q1,AUG,1340,2012,1,2021
CSA,Q1,OCT,2597,2012,1,2021
CSA,Q1,SEP,2656,2012,1,2021
CSA,Q1,AUG,1360,2022,1,2022
CSA,Q1,OCT,2057,2022,1,2022
CSA,Q1,SEP,1582,2022,1,2022
CSA,Q2,DEC,887,2008,1,2018
CSA,Q2,JAN,1923,2008,1,2018
CSA,Q2,NOV,462,2008,1,2018
CSA,Q2,DEC,2306,2007,1,2019
CSA,Q2,JAN,2353,2007,1,2019
CSA,Q2,NOV,3771,2007,1,2019
CSA,Q2,DEC,1952,2011,1,2020
CSA,Q2,JAN,2354,2011,1,2020
CSA,Q2,NOV,2072,2011,1,2020
CSA,Q2,DEC,1864,2012,1,2021
CSA,Q2,JAN,2549,2012,1,2021
CSA,Q2,NOV,1674,2012,1,2021
CSA,Q2,DEC,1591,2022,1,2022
CSA,Q2,JAN,1521,2022,1,2022
CSA,Q2,NOV,1272,2022,1,2022
CSA,Q3,APR,2665,2008,1,2018
CSA,Q3,FEB,918,2008,1,2018
CSA,Q3,MAR,907,2008,1,2018
CSA,Q3,APR,3116,2007,1,2019
CSA,Q3,FEB,1514,2007,1,2019
CSA,Q3,MAR,2463,2007,1,2019
CSA,Q3,APR,3368,2011,1,2020
CSA,Q3,FEB,1432,2011,1,2020
CSA,Q3,MAR,2298,2011,1,2020
CSA,Q3,APR,2756,2012,1,2021
CSA,Q3,FEB,2076,2012,1,2021
CSA,Q3,MAR,1827,2012,1,2021
CSA,Q4,JUL,376,2002,1,2017
CSA,Q4,JUN,8,2002,1,2017
CSA,Q4,JUL,10443,2008,1,2018
CSA,Q4,JUN,2249,2008,1,2018
CSA,Q4,MAY,936,2008,1,2018
CSA,Q4,JUL,4490,2007,1,2019
CSA,Q4,JUN,2931,2007,1,2019
CSA,Q4,MAY,2141,2007,1,2019
CSA,Q4,JUL,3625,2011,1,2020
CSA,Q4,JUN,1728,2011,1,2020
CSA,Q4,MAY,1457,2011,1,2020
CSA,Q4,JUL,4423,2012,1,2021
CSA,Q4,JUN,1975,2012,1,2021
CSA,Q4,MAY,1775,2012,1,2021
CSA,Q1,AUG,125,2008,1,2018
CSA,Q1,OCT,574,2008,1,2018
CSA,Q1,SEP,49,2008,1,2018
CSA,Q1,AUG,587,2007,1,2019
CSA,Q1,OCT,1869,2007,1,2019
CSA,Q1,SEP,642,2007,1,2019
CSA,Q1,AUG,714,2011,1,2020
CSA,Q1,OCT,1393,2011,1,2020
CSA,Q1,SEP,1212,2011,1,2020
CSA,Q1,AUG,602,2012,1,2021
CSA,Q1,OCT,1483,2012,1,2021
CSA,Q1,SEP,768,2012,1,2021
CSA,Q1,AUG,389,2022,1,2022
CSA,Q1,OCT,1270,2022,1,2022
CSA,Q1,SEP,801,2022,1,2022
CSA,Q2,DEC,836,2008,1,2018
CSA,Q2,JAN,725,2008,1,2018
CSA,Q2,NOV,371,2008,1,2018
CSA,Q2,DEC,1409,2007,1,2019
CSA,Q2,JAN,1775,2007,1,2019
CSA,Q2,NOV,1181,2007,1,2019
CSA,Q2,DEC,1177,2011,1,2020
CSA,Q2,JAN,1273,2011,1,2020
CSA,Q2,NOV,995,2011,1,2020
CSA,Q2,DEC,910,2012,1,2021
CSA,Q2,JAN,1708,2012,1,2021
CSA,Q2,NOV,989,2012,1,2021
CSA,Q2,DEC,522,2022,1,2022
CSA,Q2,JAN,506,2022,1,2022
CSA,Q2,NOV,472,2022,1,2022
CSA,Q3,APR,1256,2008,1,2018
CSA,Q3,FEB,467,2008,1,2018
CSA,Q3,MAR,781,2008,1,2018
CSA,Q3,APR,1793,2007,1,2019
CSA,Q3,FEB,950,2007,1,2019
CSA,Q3,MAR,1151,2007,1,2019
CSA,Q3,APR,1539,2011,1,2020
CSA,Q3,FEB,604,2011,1,2020
CSA,Q3,MAR,1269,2011,1,2020
CSA,Q3,APR,971,2012,1,2021
CSA,Q3,FEB,734,2012,1,2021
CSA,Q3,MAR,879,2012,1,2021
CSA,Q4,JUL,316,2002,1,2017
CSA,Q4,JUN,8,2002,1,2017
CSA,Q4,JUL,1413,2008,1,2018
CSA,Q4,JUN,1144,2008,1,2018
CSA,Q4,MAY,577,2008,1,2018
CSA,Q4,JUL,2641,2007,1,2019
